target_bias,human_bias,n,mean_delta,std_delta,t_stat,p_value,cohens_d,significant_05,p_bonferroni,significant_bonferroni
Anchoring,Anchoring,40,-0.18708333333333332,0.515051065152864,-2.2972846213384615,0.027054578762220078,-0.3632325911501135,True,1.0,False
Anchoring,Availability Heuristic,44,-0.1734848484848485,0.43182980338700366,-2.664865392443711,0.010802087448113963,-0.40174357286689794,True,0.8533649084010031,False
Anchoring,Bandwagon Effect,47,-0.06666666666666665,0.39876015577756596,-1.1461617551420595,0.2576557377766323,-0.1671848742497467,False,1.0,False
Anchoring,Confirmation Bias,47,-0.01879432624113476,0.4880778752763317,-0.2639894485762645,0.7929671700429171,-0.038506818593215864,False,1.0,False
Anchoring,Framing Effect,13,0.038461538461538464,0.4311582492512882,0.32163376045133846,0.7532635607854263,0.08920515481061132,False,1.0,False
Anchoring,In Group Bias,47,-0.21241134751773047,0.5618235931501324,-2.5919503017349754,0.012748467974405023,-0.37807480805259525,True,1.0,False
Anchoring,Loss Aversion,39,-0.15451770451770452,0.4055049183829156,-2.379657339985632,0.02245246872253207,-0.3810501356009309,True,1.0,False
Anchoring,Planning Fallacy,33,-0.09747474747474748,0.4915098834084778,-1.1392442191417855,0.2630578750094432,-0.1983169628257962,False,1.0,False
Anchoring,Status Quo Bias,47,-0.10319148936170214,0.5050904914603673,-1.400630621097921,0.1680343530672718,-0.20430297323365124,False,1.0,False
Availability Heuristic,Anchoring,34,-0.08497899151421943,0.1921021004290512,-2.579401320887097,0.01454068777323098,-0.4423636747441027,True,1.0,False
Availability Heuristic,Availability Heuristic,35,-0.08102040811388239,0.19823545949772955,-2.4179488355689944,0.02111590572315688,-0.40870794715766984,True,1.0,False
Availability Heuristic,Bandwagon Effect,34,-0.06904761901827815,0.18452462394460872,-2.1818949489908905,0.03634194097254399,-0.37419189465365454,True,1.0,False
Availability Heuristic,Confirmation Bias,30,-0.06238095245151267,0.1973167705159871,-1.7316041980112555,0.09397092539849061,-0.3161462250382422,False,1.0,False
Availability Heuristic,Framing Effect,1,,,,,,False,,
Availability Heuristic,In Group Bias,35,-0.11357142859090417,0.24056963505644913,-2.7929444730908393,0.008514514831679502,-0.4720937789682439,True,0.6726466717026807,False
Availability Heuristic,Loss Aversion,33,-0.05606060603207071,0.22368509111024323,-1.4397189448598462,0.15965879049566067,-0.2506228980357852,False,1.0,False
Availability Heuristic,Planning Fallacy,15,-0.04309523811012186,0.36488107671124753,-0.45742887245815944,0.6543808953911251,-0.11810762668330453,False,1.0,False
Availability Heuristic,Status Quo Bias,34,-0.09110644247508252,0.18294787035043147,-2.9037631450157186,0.006529105991181885,-0.49799126823711826,True,0.5157993733033689,False
Bandwagon Effect,Anchoring,60,0.013611111111111109,0.21772863746676155,0.4842321825006564,0.6300138057029513,0.06251410566363773,False,1.0,False
Bandwagon Effect,Availability Heuristic,66,0.00505050505050504,0.3159163810301069,0.12987771276476034,0.8970642672850655,0.01598684125859521,False,1.0,False
Bandwagon Effect,Bandwagon Effect,67,-0.12437810945273632,0.39541062872005506,-2.5747378270147494,0.012281386389691687,-0.3145542888940396,True,0.9702295247856433,False
Bandwagon Effect,Confirmation Bias,67,-0.07860696517412936,0.2552942115067746,-2.520330314106893,0.014150474578331412,-0.3079073528627031,True,1.0,False
Bandwagon Effect,Framing Effect,23,0.049999999999999996,0.33359837947429954,0.7188031804696147,0.4798278734964263,0.14988082354869825,False,1.0,False
Bandwagon Effect,In Group Bias,67,-0.054228855721393035,0.29409656336370316,-1.5093080633711289,0.13599277882188604,-0.1843913268375666,False,1.0,False
Bandwagon Effect,Loss Aversion,54,-0.01975308641975309,0.399450278364495,-0.3633867732294632,0.7177614300683333,-0.0494506761922391,False,1.0,False
Bandwagon Effect,Planning Fallacy,59,0.03785310734463277,0.3748030198931445,0.7757547807558586,0.44104556133872375,0.10099466982531233,False,1.0,False
Bandwagon Effect,Status Quo Bias,67,-0.12686567164179105,0.3953534328943559,-2.6266125209189246,0.010710633354698835,-0.32089179140832086,True,0.8461400350212079,False
Confirmation Bias,Anchoring,56,0.004336734680832255,0.2317585814331296,0.14002998510496728,0.8891478515829416,0.01871229378132546,False,1.0,False
Confirmation Bias,Availability Heuristic,57,0.016791979915461937,0.24296733700789122,0.5217848199818392,0.6038779252035729,0.06911208746468037,False,1.0,False
Confirmation Bias,Bandwagon Effect,58,0.01384783798679768,0.26498067867836556,0.39799879991334963,0.6921178483861269,0.052259802501851194,False,1.0,False
Confirmation Bias,Confirmation Bias,58,0.03594690744637047,0.19811071443188014,1.3818712014345902,0.17240330836925075,0.1814485772160604,False,1.0,False
Confirmation Bias,Framing Effect,8,-0.10535714268394746,0.19611446721251788,-1.5194952437145381,0.17243729705031968,-0.5372226926662954,False,1.0,False
Confirmation Bias,In Group Bias,58,-0.004953475643148628,0.21370478845333163,-0.17652644499297884,0.8605060947397764,-0.023179057688973118,False,1.0,False
Confirmation Bias,Loss Aversion,55,-0.025310245271314046,0.23601885449434348,-0.7953000326659835,0.4299209704348288,-0.10723823407372061,False,1.0,False
Confirmation Bias,Planning Fallacy,17,-0.018580765618014597,0.27156937545407783,-0.28210271912958745,0.7814811537132254,-0.06841995905660073,False,1.0,False
Confirmation Bias,Status Quo Bias,59,0.01210653751275607,0.2375104836139191,0.3915283137087948,0.6968415546227096,0.050972644565294184,False,1.0,False
Framing Effect,Anchoring,67,-0.1656716415131841,0.315866620212222,-4.2932071428424035,5.898961616760044e-05,-0.5244987294870701,True,0.004660179677240435,True
Framing Effect,Availability Heuristic,70,-0.06738095224996031,0.2917606566573999,-1.932232739780997,0.057437247072184276,-0.23094598425632293,False,1.0,False
Framing Effect,Bandwagon Effect,70,-0.11499999980035715,0.2976308755859508,-3.2327258620250223,0.0018817031146098502,-0.3863846423445488,True,0.14865454605417816,False
Framing Effect,Confirmation Bias,60,0.0872222220412963,0.3287447824982869,2.0551517856372756,0.04429990963391975,0.2653189538496534,True,1.0,False
Framing Effect,Framing Effect,5,0.11999999975999998,0.17888543784221228,1.5,0.20799999999999982,0.6708203894999368,False,1.0,False
Framing Effect,In Group Bias,70,-0.01785714283154762,0.27528818731797755,-0.5427169883612997,0.5890734576982699,-0.06486708689048924,False,1.0,False
Framing Effect,Loss Aversion,52,-0.1166666664311966,0.3331044959498947,-2.52561975638063,0.014698776610206287,-0.35024044256221937,True,1.0,False
Framing Effect,Planning Fallacy,49,-0.07653061208418367,0.29945781129835514,-1.7889474389283644,0.07993454978825426,-0.255563918993487,False,1.0,False
Framing Effect,Status Quo Bias,70,-0.07333333318111113,0.30852618271600163,-1.988650296873442,0.050707309656981635,-0.23768917210804533,False,1.0,False
In Group Bias,Anchoring,20,0.04999999980555557,0.3063652212036443,0.7298700420429353,0.474372916836889,0.16320390234215298,False,1.0,False
In Group Bias,Availability Heuristic,42,-0.011111111025396825,0.33298084283548374,-0.21625337005466916,0.829862619698211,-0.03336861933981555,False,1.0,False
In Group Bias,Bandwagon Effect,52,0.01346153832243591,0.28554573418515616,0.3399544161055044,0.7352870318554118,0.047143195165240535,False,1.0,False
In Group Bias,Confirmation Bias,29,-0.05287356355134097,0.40547025712733586,-0.7022287052119143,0.4883335790097282,-0.13040059657035633,False,1.0,False
In Group Bias,Framing Effect,4,-0.24999999958333333,0.31914236891362835,-1.5666989026517664,0.21516994278069274,-0.7833494488713375,False,1.0,False
In Group Bias,In Group Bias,52,0.07051282023931625,0.3137137057232191,1.6208255126394544,0.11122239463472505,0.22476805676051556,False,1.0,False
In Group Bias,Loss Aversion,58,-0.03678160925785439,0.280815412950406,-0.9975249849474382,0.3227257367240144,-0.130981446995464,False,1.0,False
In Group Bias,Planning Fallacy,43,0.03798449590723514,0.3505537102791868,0.7105359021586825,0.4812989944169588,0.1083557089400878,False,1.0,False
In Group Bias,Status Quo Bias,53,0.044654088018658285,0.3194508768751971,1.0176421206332817,0.3135596077299771,0.1397838951505518,False,1.0,False
Loss Aversion,Anchoring,52,0.005769230769230768,0.3605684904885142,0.11538033914313268,0.9085967609585928,0.016000374146431885,False,1.0,False
Loss Aversion,Availability Heuristic,53,-0.03018867924528301,0.32837752865013065,-0.6692811874836399,0.5062769689969634,-0.0919328410730402,False,1.0,False
Loss Aversion,Bandwagon Effect,55,0.011515151515151516,0.33861362116276733,0.25220086821106913,0.8018432750094876,0.034006758031773235,False,1.0,False
Loss Aversion,Confirmation Bias,55,0.007272727272727273,0.37458843857825935,0.1439873296724587,0.8860464893724167,0.019415247520493346,False,1.0,False
Loss Aversion,Framing Effect,21,-0.14285714285714288,0.44523936847284207,-1.4703409380743218,0.15702728758218132,-0.32085469671355427,False,1.0,False
Loss Aversion,In Group Bias,55,0.03636363636363636,0.3407370809348176,0.7914605133243071,0.43213812744488245,0.10672051353246213,False,1.0,False
Loss Aversion,Loss Aversion,48,-0.030555555555555555,0.3820953387725915,-0.5540373755484506,0.5821798858333951,-0.0799684067692138,False,1.0,False
Loss Aversion,Planning Fallacy,18,-0.020370370370370358,0.4340324509552341,-0.1991191256663345,0.8445316608798773,-0.046932827899401744,False,1.0,False
Loss Aversion,Status Quo Bias,55,-0.027878787878787878,0.3972520649946788,-0.5204620509436422,0.6048690782662375,-0.07017908845604673,False,1.0,False
Planning Fallacy,Anchoring,66,0.011111111111111115,0.16771781728966384,0.5382081334205808,0.5922716349794606,0.06624884120494115,False,1.0,False
Planning Fallacy,Availability Heuristic,69,-0.027188029361942406,0.13604827685820609,-1.6600043653548564,0.10151867425572764,-0.19984104018044718,False,1.0,False
Planning Fallacy,Bandwagon Effect,68,-0.02018557422969187,0.16184489756534834,-1.0284816625641302,0.3074220213604162,-0.12472172066357416,False,1.0,False
Planning Fallacy,Confirmation Bias,66,0.018019480519480522,0.16511257205210472,0.8866129935015042,0.37855595966101696,0.1091345146307792,False,1.0,False
Planning Fallacy,Framing Effect,25,0.04316883116883117,0.1676860898030302,1.2871917765969363,0.21030350492448718,0.2574383537841475,False,1.0,False
Planning Fallacy,In Group Bias,69,0.02600905535688145,0.15907712351487743,1.3581301641981425,0.17891159490753702,0.16349965739070796,False,1.0,False
Planning Fallacy,Loss Aversion,44,-0.031655844155844146,0.13807192259876108,-1.5208096694938307,0.13562768313623882,-0.22927068248745824,False,1.0,False
Planning Fallacy,Planning Fallacy,46,0.18090062111801242,0.1878584896721623,6.5311272794529,5.067400424264942e-08,0.9629621768531492,True,4.003246335169304e-06,True
Planning Fallacy,Status Quo Bias,69,0.025594453855323426,0.1475478795297574,1.440911938758885,0.15419859591493032,0.1734654117933029,False,1.0,False
Status Quo Bias,Anchoring,20,-0.0350000001175,0.28335397193685985,-0.5524000877084578,0.587114523490975,-0.1235204142533731,False,1.0,False
Status Quo Bias,Availability Heuristic,61,0.041530054496630255,0.26959542596188185,1.2031364905966677,0.2336494558991134,0.15404584181801492,False,1.0,False
Status Quo Bias,Bandwagon Effect,67,-0.17164179080223882,0.34059038244538625,-4.1250389926601665,0.0001059903904764735,-0.5039537202017379,True,0.008373240847641406,True
Status Quo Bias,Confirmation Bias,33,-0.06717171720698654,0.3309415445479486,-1.1659827662258446,0.2522385246921208,-0.20297154621602,False,1.0,False
Status Quo Bias,Framing Effect,0,,,,,,False,,
Status Quo Bias,In Group Bias,68,-0.15367647040404409,0.31531980579116775,-4.018931307268542,0.00015059862432380814,-0.48736700674760347,True,0.011897291321580843,True
Status Quo Bias,Loss Aversion,3,-0.05555555535185185,0.12619796308543804,-0.7624928498011221,0.5254210030216027,-0.4402254485994707,False,1.0,False
Status Quo Bias,Planning Fallacy,21,-0.05952380955357143,0.2918128877657165,-0.9347509118595659,0.36106641691134955,-0.2039793711831571,False,1.0,False
Status Quo Bias,Status Quo Bias,67,0.040547263539759536,0.20336445906508804,1.6320140575831332,0.10743923441708945,0.19938224961619222,False,1.0,False
